"Nickel, Manganese, Niobium"
"Current date: 04/02/2026 11:45 AM (Eastern Daylight Time)"
"Commodity","Country","Time","Customs Value (Gen) ($US)",
"2602 Manganese Ores A Concntrts Inc Ferr Mangn Iron Ore","Brazil","2023","242,855"
"2602 Manganese Ores A Concntrts Inc Ferr Mangn Iron Ore","Brazil","2024","47,408"
"2602 Manganese Ores A Concntrts Inc Ferr Mangn Iron Ore","Brazil","2025","544,350"
"2604 Nickel Ores And Concentrates","South/Central America","2015","8,693"
"2604 Nickel Ores And Concentrates","South/Central America","2023","126,293"
"2604 Nickel Ores And Concentrates","South America","2015","8,693"
"2604 Nickel Ores And Concentrates","South America","2023","126,293"
"2604 Nickel Ores And Concentrates","Brazil","2015","8,693"
"2604 Nickel Ores And Concentrates","Brazil","2023","126,293"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South/Central America","2015","20,172,415"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South/Central America","2016","26,753,696"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South/Central America","2017","3,867,674"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South/Central America","2018","80,000"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South/Central America","2019","2,440,339"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South/Central America","2022","11,800"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South America","2015","20,172,415"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South America","2016","26,753,696"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South America","2017","3,867,674"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South America","2018","80,000"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South America","2019","1,269,020"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","South America","2022","11,800"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","Bolivia","2015","4,913"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","Brazil","2015","20,167,502"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","Brazil","2016","26,753,696"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","Brazil","2017","3,867,674"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","Brazil","2019","26,744"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","Colombia","2022","11,800"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","Venezuela","2018","80,000"
"2615 Niobium, Tantalum, Vanadium & Zirconium Ore & Conc","Venezuela","2019","1,242,276"
"2820 Manganese Oxides","South/Central America","2015","663,284"
"2820 Manganese Oxides","South/Central America","2016","1,708,706"
"2820 Manganese Oxides","South/Central America","2017","1,285,589"
"2820 Manganese Oxides","South/Central America","2018","2,231,043"
"2820 Manganese Oxides","South/Central America","2019","3,431,944"
"2820 Manganese Oxides","South/Central America","2020","2,632,829"
"2820 Manganese Oxides","South/Central America","2021","2,422,909"
"2820 Manganese Oxides","South/Central America","2022","387,787"
"2820 Manganese Oxides","South/Central America","2023","4,084,479"
"2820 Manganese Oxides","South/Central America","2024","11,151,273"
"2820 Manganese Oxides","South/Central America","2025","15,448,833"
"2820 Manganese Oxides","South America","2015","663,284"
"2820 Manganese Oxides","South America","2016","1,708,706"
"2820 Manganese Oxides","South America","2017","1,285,589"
"2820 Manganese Oxides","South America","2018","2,231,043"
"2820 Manganese Oxides","South America","2019","3,431,944"
"2820 Manganese Oxides","South America","2020","2,632,829"
"2820 Manganese Oxides","South America","2021","2,422,909"
"2820 Manganese Oxides","South America","2022","387,787"
"2820 Manganese Oxides","South America","2023","4,084,479"
"2820 Manganese Oxides","South America","2024","11,151,273"
"2820 Manganese Oxides","South America","2025","15,382,236"
"2820 Manganese Oxides","Bolivia","2019","41,742"
"2820 Manganese Oxides","Brazil","2015","663,284"
"2820 Manganese Oxides","Brazil","2016","1,708,706"
"2820 Manganese Oxides","Brazil","2017","1,285,589"
"2820 Manganese Oxides","Brazil","2018","1,960,025"
"2820 Manganese Oxides","Brazil","2019","2,923,888"
"2820 Manganese Oxides","Brazil","2020","2,632,829"
"2820 Manganese Oxides","Brazil","2021","2,422,909"
"2820 Manganese Oxides","Brazil","2022","343,724"
"2820 Manganese Oxides","Brazil","2023","1,698,104"
"2820 Manganese Oxides","Brazil","2024","1,014,623"
"2820 Manganese Oxides","Brazil","2025","853,126"
"2820 Manganese Oxides","Colombia","2022","44,063"
"2820 Manganese Oxides","Colombia","2023","2,386,375"
"2820 Manganese Oxides","Colombia","2024","10,136,650"
"2820 Manganese Oxides","Colombia","2025","14,529,110"
"2820 Manganese Oxides","Peru","2018","271,018"
"2820 Manganese Oxides","Peru","2019","466,314"
"2824 Lead Oxides; Red Lead And Orange Lead","South/Central America","2015","176,291"
"2824 Lead Oxides; Red Lead And Orange Lead","South/Central America","2016","34,342"
"2824 Lead Oxides; Red Lead And Orange Lead","South/Central America","2022","348,808"
"2824 Lead Oxides; Red Lead And Orange Lead","South/Central America","2023","282,396"
"2824 Lead Oxides; Red Lead And Orange Lead","South/Central America","2024","296,135"
"2824 Lead Oxides; Red Lead And Orange Lead","South/Central America","2025","238,969"
"2824 Lead Oxides; Red Lead And Orange Lead","South America","2015","176,291"
"2824 Lead Oxides; Red Lead And Orange Lead","South America","2016","34,342"
"2824 Lead Oxides; Red Lead And Orange Lead","South America","2022","348,808"
"2824 Lead Oxides; Red Lead And Orange Lead","South America","2023","282,396"
"2824 Lead Oxides; Red Lead And Orange Lead","South America","2024","296,135"
"2824 Lead Oxides; Red Lead And Orange Lead","South America","2025","238,969"
"2824 Lead Oxides; Red Lead And Orange Lead","Brazil","2015","176,291"
"2824 Lead Oxides; Red Lead And Orange Lead","Brazil","2016","34,342"
"2824 Lead Oxides; Red Lead And Orange Lead","Brazil","2022","348,808"
"2824 Lead Oxides; Red Lead And Orange Lead","Brazil","2023","282,396"
"2824 Lead Oxides; Red Lead And Orange Lead","Brazil","2024","296,135"
"2824 Lead Oxides; Red Lead And Orange Lead","Brazil","2025","238,969"
"7501 Nickle Mattes, Nickle Oxide Sinters, Oth Int Prod","South/Central America","2025","4,488"
"7501 Nickle Mattes, Nickle Oxide Sinters, Oth Int Prod","South America","2025","4,488"
"7501 Nickle Mattes, Nickle Oxide Sinters, Oth Int Prod","Peru","2025","4,488"
"7502 Nickle, Unwrought","South/Central America","2015","83,172,363"
"7502 Nickle, Unwrought","South/Central America","2016","24,741,673"
"7502 Nickle, Unwrought","South/Central America","2017","20,444,275"
"7502 Nickle, Unwrought","South/Central America","2018","14,732,900"
"7502 Nickle, Unwrought","South/Central America","2019","2,053,068"
"7502 Nickle, Unwrought","South/Central America","2020","2,253,524"
"7502 Nickle, Unwrought","South/Central America","2021","14,021,150"
"7502 Nickle, Unwrought","South/Central America","2022","5,081,025"
"7502 Nickle, Unwrought","South/Central America","2023","26,225,045"
"7502 Nickle, Unwrought","South/Central America","2024","28,789"
"7502 Nickle, Unwrought","South/Central America","2025","8,623,492"
"7502 Nickle, Unwrought","South America","2015","83,172,363"
"7502 Nickle, Unwrought","South America","2016","24,741,673"
"7502 Nickle, Unwrought","South America","2017","20,014,689"
"7502 Nickle, Unwrought","South America","2018","14,091,684"
"7502 Nickle, Unwrought","South America","2019","2,053,068"
"7502 Nickle, Unwrought","South America","2020","2,253,524"
"7502 Nickle, Unwrought","South America","2021","14,021,150"
"7502 Nickle, Unwrought","South America","2022","5,081,025"
"7502 Nickle, Unwrought","South America","2023","26,206,297"
"7502 Nickle, Unwrought","South America","2024","28,789"
"7502 Nickle, Unwrought","South America","2025","8,623,492"
"7502 Nickle, Unwrought","Brazil","2015","83,172,363"
"7502 Nickle, Unwrought","Brazil","2016","24,741,673"
"7502 Nickle, Unwrought","Brazil","2017","20,014,689"
"7502 Nickle, Unwrought","Brazil","2018","14,087,274"
"7502 Nickle, Unwrought","Brazil","2019","2,053,068"
"7502 Nickle, Unwrought","Brazil","2021","14,021,150"
"7502 Nickle, Unwrought","Brazil","2022","4,284,849"
"7502 Nickle, Unwrought","Brazil","2023","25,596,790"
"7502 Nickle, Unwrought","Brazil","2024","28,789"
"7502 Nickle, Unwrought","Brazil","2025","8,623,492"
"7502 Nickle, Unwrought","Colombia","2020","2,253,524"
"7502 Nickle, Unwrought","Colombia","2022","796,176"
"7502 Nickle, Unwrought","Peru","2023","609,507"
"7502 Nickle, Unwrought","Uruguay","2018","4,410"
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","South/Central America","2025","669,184"
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","South America","2025","669,184"
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","Brazil","2025","669,184"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2015","96,614,748"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2016","105,911,622"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2017","110,644,815"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2018","124,128,537"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2019","112,636,710"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2020","61,001,059"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2021","65,925,837"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2022","88,309,184"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2023","124,359,608"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2024","117,018,082"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South/Central America","2025","118,669,453"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2015","96,595,787"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2016","105,882,443"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2017","110,644,815"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2018","124,114,555"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2019","112,613,286"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2020","60,976,226"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2021","65,836,183"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2022","88,288,413"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2023","124,256,608"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2024","117,007,724"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","South America","2025","118,669,453"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Argentina","2015","307,402"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Argentina","2021","2,885"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Argentina","2023","2,177"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2015","39,743,564"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2016","53,634,967"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2017","53,402,888"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2018","68,371,978"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2019","61,681,913"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2020","32,781,886"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2021","40,043,684"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2022","79,508,723"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2023","88,979,291"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2024","98,531,699"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Brazil","2025","65,810,716"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2015","55,743,904"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2016","52,240,578"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2017","57,241,927"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2018","55,742,577"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2019","50,899,822"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2020","28,194,340"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2021","25,310,826"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2022","8,593,082"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2023","35,226,290"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2024","18,445,606"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Chile","2025","52,785,671"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Colombia","2025","40,100"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Ecuador","2022","55,640"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","French Guiana","2019","31,551"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Peru","2015","800,917"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Peru","2021","478,788"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Peru","2022","130,968"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Peru","2023","48,850"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Peru","2024","30,419"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Peru","2025","32,966"
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Venezuela","2016","6,898"
